-1.16 -1.17337 0.349608 1.22435
-1.152 -1.20718 0.311797 1.24679
-1.144 -1.23955 0.272449 1.26914
-1.136 -1.27044 0.231637 1.29138
-1.128 -1.29977 0.189435 1.3135
-1.12 -1.32751 0.145916 1.33551
-1.112 -1.35362 0.101159 1.35739
-1.104 -1.37804 0.0552382 1.37914
-1.096 -1.40074 0.00823263 1.40076
-1.088 -1.42169 -0.0397801 1.42224
-1.08 -1.44086 -0.0887216 1.44359
-1.072 -1.45822 -0.138513 1.46478
-1.064 -1.47375 -0.189077 1.48583
-1.056 -1.48744 -0.240335 1.50673
-1.048 -1.49926 -0.292208 1.52747
-1.04 -1.50921 -0.344621 1.54805
-1.032 -1.51727 -0.397495 1.56848
-1.024 -1.52345 -0.450756 1.58874
-1.016 -1.52774 -0.504329 1.60883
-1.008 -1.53014 -0.558138 1.62876
-1 -1.53066 -0.612113 1.64852
-0.992 -1.5293 -0.666181 1.6681
-0.984 -1.52607 -0.720271 1.68751
-0.976 -1.52099 -0.774316 1.70674
-0.968 -1.51407 -0.828247 1.7258
-0.96 -1.50532 -0.881998 1.74468
-0.952 -1.49477 -0.935506 1.76338
-0.944 -1.48243 -0.988708 1.78189
-0.936 -1.46833 -1.04154 1.80023
-0.928 -1.4525 -1.09395 1.81837
-0.92 -1.43496 -1.14587 1.83634
-0.912 -1.41574 -1.19726 1.85412
-0.904 -1.39488 -1.24805 1.87171
-0.896 -1.37239 -1.29819 1.88912
-0.888 -1.34832 -1.34764 1.90634
-0.88 -1.3227 -1.39635 1.92337
-0.872 -1.29557 -1.44426 1.94021
-0.864 -1.26696 -1.49135 1.95686
-0.856 -1.23691 -1.53755 1.97333
-0.848 -1.20546 -1.58283 1.9896
-0.84 -1.17265 -1.62716 2.00569
-0.832 -1.13852 -1.6705 2.02158
-0.824 -1.10311 -1.7128 2.03729
-0.816 -1.06646 -1.75405 2.05281
-0.808 -1.02862 -1.7942 2.06814
-0.8 -0.989616 -1.83322 2.08328
-0.792 -0.949504 -1.8711 2.09823
-0.784 -0.908324 -1.9078 2.11299
-0.776 -0.866118 -1.94329 2.12757
-0.768 -0.822932 -1.97756 2.14196
-0.76 -0.778807 -2.01059 2.15616
-0.752 -0.733788 -2.04235 2.17017
-0.744 -0.687918 -2.07283 2.184
-0.736 -0.64124 -2.10201 2.19764
-0.728 -0.593799 -2.12988 2.2111
-0.72 -0.545638 -2.15642 2.22438
-0.712 -0.496799 -2.18162 2.23747
-0.704 -0.447326 -2.20547 2.25038
-0.696 -0.397261 -2.22796 2.2631
-0.688 -0.346646 -2.24909 2.27565
-0.68 -0.295524 -2.26884 2.28801
-0.672 -0.243935 -2.28722 2.30019
-0.664 -0.191922 -2.30422 2.3122
-0.656 -0.139524 -2.31983 2.32403
-0.648 -0.0867822 -2.33406 2.33568
-0.64 -0.0337362 -2.34691 2.34715
-0.632 0.0195749 -2.35837 2.35845
-0.624 0.0731123 -2.36844 2.36957
-0.616 0.126838 -2.37714 2.38052
-0.608 0.180714 -2.38446 2.3913
-0.6 0.234703 -2.39041 2.4019
-0.592 0.28877 -2.39499 2.41234
-0.584 0.342878 -2.39821 2.4226
-0.576 0.396992 -2.40009 2.4327
-0.568 0.451077 -2.40061 2.44262
-0.56 0.5051 -2.39981 2.45238
-0.552 0.559027 -2.39767 2.46198
-0.544 0.612826 -2.39422 2.47141
-0.536 0.666465 -2.38947 2.48068
-0.528 0.719911 -2.38343 2.48978
-0.52 0.773135 -2.3761 2.49872
-0.512 0.826107 -2.36751 2.5075
-0.504 0.878797 -2.35766 2.51612
-0.496 0.931176 -2.34658 2.52458
-0.488 0.983216 -2.33426 2.53288
-0.48 1.03489 -2.32074 2.54103
-0.472 1.08617 -2.30602 2.54902
-0.464 1.13704 -2.29012 2.55685
-0.456 1.18745 -2.27306 2.56453
-0.448 1.2374 -2.25485 2.57206
-0.44 1.28686 -2.2355 2.57944
-0.432 1.3358 -2.21505 2.58666
-0.424 1.3842 -2.1935 2.59373
-0.416 1.43204 -2.17087 2.60066
-0.408 1.47929 -2.14718 2.60743
-0.4 1.52594 -2.12245 2.61406
-0.392 1.57196 -2.0967 2.62054
-0.384 1.61734 -2.06994 2.62687
-0.376 1.66205 -2.0422 2.63306
-0.368 1.70609 -2.01349 2.63911
-0.36 1.74941 -1.98384 2.64501
-0.352 1.79203 -1.95326 2.65077
-0.344 1.8339 -1.92177 2.65639
-0.336 1.87502 -1.88939 2.66186
-0.328 1.91538 -1.85615 2.6672
-0.32 1.95494 -1.82206 2.6724
-0.312 1.99371 -1.78714 2.67746
-0.304 2.03167 -1.75142 2.68238
-0.296 2.0688 -1.7149 2.68716
-0.288 2.10509 -1.67763 2.69181
-0.28 2.14053 -1.6396 2.69632
-0.272 2.17509 -1.60085 2.7007
-0.264 2.20879 -1.5614 2.70494
-0.256 2.24159 -1.52126 2.70905
-0.248 2.27349 -1.48046 2.71302
-0.24 2.30447 -1.43902 2.71687
-0.232 2.33454 -1.39695 2.72058
-0.224 2.36367 -1.35429 2.72416
-0.216 2.39187 -1.31104 2.72761
-0.208 2.41911 -1.26723 2.73093
-0.2 2.44539 -1.22289 2.73412
-0.192 2.47071 -1.17803 2.73718
-0.184 2.49505 -1.13267 2.74011
-0.176 2.5184 -1.08683 2.74291
-0.168 2.54077 -1.04054 2.74559
-0.16 2.56214 -0.993817 2.74813
-0.152 2.58251 -0.946678 2.75056
-0.144 2.60187 -0.899146 2.75285
-0.136 2.62021 -0.851241 2.75502
-0.128 2.63754 -0.802986 2.75706
-0.12 2.65384 -0.754399 2.75898
-0.112 2.66911 -0.705502 2.76077
-0.104 2.68334 -0.656317 2.76244
-0.096 2.69654 -0.606863 2.76398
-0.088 2.70869 -0.557161 2.7654
-0.08 2.7198 -0.507232 2.76669
-0.072 2.72986 -0.457097 2.76786
-0.064 2.73887 -0.406776 2.76891
-0.056 2.74682 -0.35629 2.76983
-0.048 2.75372 -0.305659 2.77063
-0.04 2.75956 -0.254905 2.77131
-0.032 2.76434 -0.204048 2.77186
-0.024 2.76806 -0.153108 2.77229
-0.016 2.77072 -0.102106 2.7726
-0.008 2.77231 -0.0510635 2.77279
1.72085e-15 2.77285 1.09848e-14 2.77285
0.008 2.77231 0.0510635 2.77279
0.016 2.77072 0.102106 2.7726
0.024 2.76806 0.153108 2.77229
0.032 2.76434 0.204048 2.77186
0.04 2.75956 0.254905 2.77131
0.048 2.75372 0.305659 2.77063
0.056 2.74682 0.35629 2.76983
0.064 2.73887 0.406776 2.76891
0.072 2.72986 0.457097 2.76786
0.08 2.7198 0.507232 2.76669
0.088 2.70869 0.557161 2.7654
0.096 2.69654 0.606863 2.76398
0.104 2.68334 0.656317 2.76244
0.112 2.66911 0.705502 2.76077
0.12 2.65384 0.754399 2.75898
0.128 2.63754 0.802986 2.75706
0.136 2.62021 0.851241 2.75502
0.144 2.60187 0.899146 2.75285
0.152 2.58251 0.946678 2.75056
0.16 2.56214 0.993817 2.74813
0.168 2.54077 1.04054 2.74559
0.176 2.5184 1.08683 2.74291
0.184 2.49505 1.13267 2.74011
0.192 2.47071 1.17803 2.73718
0.2 2.44539 1.22289 2.73412
0.208 2.41911 1.26723 2.73093
0.216 2.39187 1.31104 2.72761
0.224 2.36367 1.35429 2.72416
0.232 2.33454 1.39695 2.72058
0.24 2.30447 1.43902 2.71687
0.248 2.27349 1.48046 2.71302
0.256 2.24159 1.52126 2.70905
0.264 2.20879 1.5614 2.70494
0.272 2.17509 1.60085 2.7007
0.28 2.14053 1.6396 2.69632
0.288 2.10509 1.67763 2.69181
0.296 2.0688 1.7149 2.68716
0.304 2.03167 1.75142 2.68238
0.312 1.99371 1.78714 2.67746
0.32 1.95494 1.82206 2.6724
0.328 1.91538 1.85615 2.6672
0.336 1.87502 1.88939 2.66186
0.344 1.8339 1.92177 2.65639
0.352 1.79203 1.95326 2.65077
0.36 1.74941 1.98384 2.64501
0.368 1.70609 2.01349 2.63911
0.376 1.66205 2.0422 2.63306
0.384 1.61734 2.06994 2.62687
0.392 1.57196 2.0967 2.62054
0.4 1.52594 2.12245 2.61406
0.408 1.47929 2.14718 2.60743
0.416 1.43204 2.17087 2.60066
0.424 1.3842 2.1935 2.59373
0.432 1.3358 2.21505 2.58666
0.44 1.28686 2.2355 2.57944
0.448 1.2374 2.25485 2.57206
0.456 1.18745 2.27306 2.56453
0.464 1.13704 2.29012 2.55685
0.472 1.08617 2.30602 2.54902
0.48 1.03489 2.32074 2.54103
0.488 0.983216 2.33426 2.53288
0.496 0.931176 2.34658 2.52458
0.504 0.878797 2.35766 2.51612
0.512 0.826107 2.36751 2.5075
0.52 0.773135 2.3761 2.49872
0.528 0.719911 2.38343 2.48978
0.536 0.666465 2.38947 2.48068
0.544 0.612826 2.39422 2.47141
0.552 0.559027 2.39767 2.46198
0.56 0.5051 2.39981 2.45238
0.568 0.451077 2.40061 2.44262
0.576 0.396992 2.40009 2.4327
0.584 0.342878 2.39821 2.4226
0.592 0.28877 2.39499 2.41234
0.6 0.234703 2.39041 2.4019
0.608 0.180714 2.38446 2.3913
0.616 0.126838 2.37714 2.38052
0.624 0.0731123 2.36844 2.36957
0.632 0.0195749 2.35837 2.35845
0.64 -0.0337362 2.34691 2.34715
0.648 -0.0867822 2.33406 2.33568
0.656 -0.139524 2.31983 2.32403
0.664 -0.191922 2.30422 2.3122
0.672 -0.243935 2.28722 2.30019
0.68 -0.295524 2.26884 2.28801
0.688 -0.346646 2.24909 2.27565
0.696 -0.397261 2.22796 2.2631
0.704 -0.447326 2.20547 2.25038
0.712 -0.496799 2.18162 2.23747
0.72 -0.545638 2.15642 2.22438
0.728 -0.593799 2.12988 2.2111
0.736 -0.64124 2.10201 2.19764
0.744 -0.687918 2.07283 2.184
0.752 -0.733788 2.04235 2.17017
0.76 -0.778807 2.01059 2.15616
0.768 -0.822932 1.97756 2.14196
0.776 -0.866118 1.94329 2.12757
0.784 -0.908324 1.9078 2.11299
0.792 -0.949504 1.8711 2.09823
0.8 -0.989616 1.83322 2.08328
0.808 -1.02862 1.7942 2.06814
0.816 -1.06646 1.75405 2.05281
0.824 -1.10311 1.7128 2.03729
0.832 -1.13852 1.6705 2.02158
0.84 -1.17265 1.62716 2.00569
0.848 -1.20546 1.58283 1.9896
0.856 -1.23691 1.53755 1.97333
0.864 -1.26696 1.49135 1.95686
0.872 -1.29557 1.44426 1.94021
0.88 -1.3227 1.39635 1.92337
0.888 -1.34832 1.34764 1.90634
0.896 -1.37239 1.29819 1.88912
0.904 -1.39488 1.24805 1.87171
0.912 -1.41574 1.19726 1.85412
0.92 -1.43496 1.14587 1.83634
0.928 -1.4525 1.09395 1.81837
0.936 -1.46833 1.04154 1.80023
0.944 -1.48243 0.988708 1.78189
0.952 -1.49477 0.935506 1.76338
0.96 -1.50532 0.881998 1.74468
0.968 -1.51407 0.828247 1.7258
0.976 -1.52099 0.774316 1.70674
0.984 -1.52607 0.720271 1.68751
0.992 -1.5293 0.666181 1.6681
1 -1.53066 0.612113 1.64852
1.008 -1.53014 0.558138 1.62876
1.016 -1.52774 0.504329 1.60883
1.024 -1.52345 0.450756 1.58874
1.032 -1.51727 0.397495 1.56848
1.04 -1.50921 0.344621 1.54805
1.048 -1.49926 0.292208 1.52747
1.056 -1.48744 0.240335 1.50673
1.064 -1.47375 0.189077 1.48583
1.072 -1.45822 0.138513 1.46478
1.08 -1.44086 0.0887216 1.44359
1.088 -1.42169 0.0397801 1.42224
1.096 -1.40074 -0.00823263 1.40076
1.104 -1.37804 -0.0552382 1.37914
1.112 -1.35362 -0.101159 1.35739
1.12 -1.32751 -0.145916 1.33551
1.128 -1.29977 -0.189435 1.3135
1.136 -1.27044 -0.231637 1.29138
1.144 -1.23955 -0.272449 1.26914
1.152 -1.20718 -0.311797 1.24679
1.16 -1.17337 -0.349608 1.22435
1.168 -1.13819 -0.385812 1.2018
1.176 -1.1017 -0.420341 1.17916
1.184 -1.06397 -0.453129 1.15644
1.192 -1.02507 -0.484112 1.13364
1.2 -0.985095 -0.513229 1.11077
1.208 -0.944111 -0.540422 1.08784
1.216 -0.902207 -0.565637 1.06486
1.224 -0.859473 -0.588822 1.04183
1.232 -0.816001 -0.60993 1.01876
1.24 -0.771889 -0.628918 0.995666
1.248 -0.727236 -0.645746 0.972554
1.256 -0.682146 -0.660382 0.949435
1.264 -0.636724 -0.672794 0.92632
1.272 -0.591079 -0.68296 0.903221
1.28 -0.545324 -0.690859 0.88015
1.288 -0.499572 -0.696479 0.85712
1.296 -0.453939 -0.699812 0.834145
1.304 -0.408543 -0.700858 0.811239
1.312 -0.363504 -0.699621 0.788419
1.32 -0.318942 -0.696112 0.7657
1.328 -0.274979 -0.690352 0.743101
1.336 -0.231737 -0.682363 0.72064
1.344 -0.189337 -0.672181 0.698338
1.352 -0.147901 -0.659843 0.676216
1.36 -0.10755 -0.645398 0.654298
1.368 -0.0684037 -0.628899 0.632608
1.376 -0.0305795 -0.61041 0.611175
1.384 0.00580676 -0.589999 0.590028
1.392 0.0406423 -0.567745 0.569197
1.4 0.0738174 -0.543731 0.548719
1.408 0.105226 -0.518052 0.528631
1.416 0.134767 -0.490806 0.508972
1.424 0.162344 -0.462101 0.489789
1.432 0.187865 -0.432052 0.471128
1.44 0.211245 -0.400779 0.453043
1.448 0.232405 -0.368411 0.43559
1.456 0.251274 -0.335083 0.418831
1.464 0.267788 -0.300936 0.402831
1.472 0.281892 -0.266115 0.38766
1.48 0.293538 -0.230772 0.37339
1.488 0.302689 -0.195063 0.360098
1.496 0.309318 -0.15915 0.347859
1.504 0.313406 -0.123196 0.33675
1.512 0.314947 -0.087368 0.326841
1.52 0.313946 -0.0518368 0.318197
1.528 0.310419 -0.0167729 0.310871
1.536 0.304392 0.0176515 0.304903
1.544 0.295907 0.0512644 0.300315
1.552 0.285015 0.0838945 0.297106
1.56 0.271782 0.115372 0.295256
1.568 0.256284 0.145531 0.294722
1.576 0.238613 0.174201 0.295436
1.584 0.218871 0.201245 0.297328
1.592 0.197174 0.226488 0.300291
1.6 0.17365 0.249792 0.304221
1.608 0.148439 0.271019 0.309008
1.616 0.121693 0.29004 0.314535
1.624 0.0935746 0.306735 0.320691
1.632 0.0642587 0.320996 0.327364
1.64 0.0339291 0.332726 0.334451
1.648 0.00277944 0.341843 0.341854
1.656 -0.0289883 0.348278 0.349482
1.664 -0.0611644 0.351976 0.357251
1.672 -0.0935328 0.3529 0.365084
1.68 -0.125872 0.351027 0.372912
1.688 -0.157956 0.346354 0.380672
1.696 -0.189557 0.338896 0.388307
1.704 -0.220445 0.328684 0.395765
1.712 -0.250391 0.315772 0.402998
1.72 -0.279167 0.30023 0.409966
1.728 -0.306548 0.28215 0.41663
1.736 -0.332317 0.261643 0.422956
1.744 -0.356262 0.23884 0.428914
1.752 -0.378179 0.213891 0.434475
1.76 -0.397876 0.186965 0.439615
1.768 -0.415175 0.158249 0.444312
1.776 -0.429909 0.12795 0.448545
1.784 -0.441931 0.096289 0.452299
1.792 -0.451109 0.0635039 0.455557
1.8 -0.457333 0.0298465 0.458306
1.808 -0.460515 -0.00441889 0.460536
1.816 -0.460587 -0.0390168 0.462237
1.824 -0.457509 -0.0736631 0.463401
1.832 -0.451264 -0.108067 0.464023
1.84 -0.441864 -0.141932 0.4641
1.848 -0.429348 -0.174961 0.463628
1.856 -0.413783 -0.206857 0.462608
1.864 -0.395266 -0.237327 0.461041
1.872 -0.373923 -0.266082 0.458931
1.88 -0.349907 -0.292844 0.456282
1.888 -0.323404 -0.317348 0.4531
1.896 -0.294623 -0.339343 0.449395
1.904 -0.263804 -0.358595 0.445178
1.912 -0.231211 -0.374894 0.440459
1.92 -0.197131 -0.388054 0.435255
1.928 -0.161875 -0.397915 0.429581
1.936 -0.125771 -0.404347 0.423456
1.944 -0.0891649 -0.407254 0.416901
1.952 -0.0524161 -0.406573 0.409938
1.96 -0.0158935 -0.40228 0.402594
1.968 0.0200273 -0.394388 0.394896
1.976 0.0549687 -0.382949 0.386874
1.984 0.0885553 -0.368059 0.378562
1.992 0.120418 -0.349853 0.369996
