-4.99023 1.56101e-06
-4.98047 1.63893e-06
-4.9707 1.72049e-06
-4.96094 1.80603e-06
-4.95117 1.89555e-06
-4.94141 1.98942e-06
-4.93164 2.08763e-06
-4.92188 2.19058e-06
-4.91211 2.29829e-06
-4.90234 2.41106e-06
-4.89258 2.52924e-06
-4.88281 2.65284e-06
-4.87305 2.78234e-06
-4.86328 2.91775e-06
-4.85352 3.05961e-06
-4.84375 3.2079e-06
-4.83398 3.36305e-06
-4.82422 3.52554e-06
-4.81445 3.69535e-06
-4.80469 3.87317e-06
-4.79492 4.05895e-06
-4.78516 4.25345e-06
-4.77539 4.45662e-06
-4.76563 4.66906e-06
-4.75586 4.89138e-06
-4.74609 5.12357e-06
-4.73633 5.36652e-06
-4.72656 5.62018e-06
-4.7168 5.88555e-06
-4.70703 6.16257e-06
-4.69727 6.45232e-06
-4.6875 6.75474e-06
-4.67773 7.07064e-06
-4.66797 7.40097e-06
-4.6582 7.74563e-06
-4.64844 8.10594e-06
-4.63867 8.48181e-06
-4.62891 8.87468e-06
-4.61914 9.28443e-06
-4.60938 9.71262e-06
-4.59961 1.01591e-05
-4.58984 1.06251e-05
-4.58008 1.1112e-05
-4.57031 1.16195e-05
-4.56055 1.21496e-05
-4.55078 1.2702e-05
-4.54102 1.3279e-05
-4.53125 1.38801e-05
-4.52148 1.45071e-05
-4.51172 1.51617e-05
-4.50195 1.58436e-05
-4.49219 1.65554e-05
-4.48242 1.72966e-05
-4.47266 1.80702e-05
-4.46289 1.88756e-05
-4.45313 1.97151e-05
-4.44336 2.05909e-05
-4.43359 2.15027e-05
-4.42383 2.24537e-05
-4.41406 2.34433e-05
-4.4043 2.44754e-05
-4.39453 2.55493e-05
-4.38477 2.66691e-05
-4.375 2.7834e-05
-4.36523 2.9047e-05
-4.35547 3.03113e-05
-4.3457 3.16263e-05
-4.33594 3.29966e-05
-4.32617 3.44215e-05
-4.31641 3.5906e-05
-4.30664 3.74495e-05
-4.29688 3.90571e-05
-4.28711 4.07282e-05
-4.27734 4.24667e-05
-4.26758 4.42771e-05
-4.25781 4.61583e-05
-4.24805 4.81169e-05
-4.23828 5.01517e-05
-4.22852 5.22697e-05
-4.21875 5.44697e-05
-4.20898 5.67569e-05
-4.19922 5.9137e-05
-4.18945 6.16084e-05
-4.17969 6.41797e-05
-4.16992 6.68492e-05
-4.16016 6.96259e-05
-4.15039 7.2508e-05
-4.14063 7.55023e-05
-4.13086 7.86159e-05
-4.12109 8.18467e-05
-4.11133 8.52057e-05
-4.10156 8.86905e-05
-4.0918 9.23127e-05
-4.08203 9.60699e-05
-4.07227 9.99744e-05
-4.0625 0.000104024
-4.05273 0.000108226
-4.04297 0.000112592
-4.0332 0.000117119
-4.02344 0.000121821
-4.01367 0.000126695
-4.00391 0.000131756
-3.99414 0.000137001
-3.98438 0.000142447
-3.97461 0.000148089
-3.96484 0.000153939
-3.95508 0.000160013
-3.94531 0.000166304
-3.93555 0.000172832
-3.92578 0.000179592
-3.91602 0.000186606
-3.90625 0.000193868
-3.89648 0.000201393
-3.88672 0.000209199
-3.87695 0.000217278
-3.86719 0.000225656
-3.85742 0.000234326
-3.84766 0.000243315
-3.83789 0.000252615
-3.82813 0.000262246
-3.81836 0.000272227
-3.80859 0.000282552
-3.79883 0.000293252
-3.78906 0.000304315
-3.7793 0.000315778
-3.76953 0.000327629
-3.75977 0.000339906
-3.75 0.000352595
-3.74023 0.000365723
-3.73047 0.000379318
-3.7207 0.000393367
-3.71094 0.000407912
-3.70117 0.000422938
-3.69141 0.000438493
-3.68164 0.000454559
-3.67188 0.000471187
-3.66211 0.000488358
-3.65234 0.000506107
-3.64258 0.00052447
-3.63281 0.000543428
-3.62305 0.000563038
-3.61328 0.000583278
-3.60352 0.000604211
-3.59375 0.000625813
-3.58398 0.000648125
-3.57422 0.000671192
-3.56445 0.000694989
-3.55469 0.000719587
-3.54492 0.000744957
-3.53516 0.000771178
-3.52539 0.000798215
-3.51563 0.000826123
-3.50586 0.000854953
-3.49609 0.000884676
-3.48633 0.000915376
-3.47656 0.000947018
-3.4668 0.000979694
-3.45703 0.00101336
-3.44727 0.00104813
-3.4375 0.00108395
-3.42774 0.00112088
-3.41797 0.001159
-3.4082 0.00119827
-3.39844 0.00123879
-3.38867 0.00128051
-3.37891 0.00132355
-3.36914 0.00136787
-3.35938 0.00141359
-3.34961 0.00146064
-3.33984 0.00150912
-3.33008 0.00155911
-3.32031 0.00161054
-3.31055 0.00166356
-3.30078 0.00171812
-3.29102 0.00177435
-3.28125 0.0018322
-3.27149 0.00189174
-3.26172 0.00195309
-3.25195 0.00201618
-3.24219 0.00208117
-3.23242 0.00214799
-3.22266 0.00221681
-3.21289 0.00228755
-3.20313 0.00236031
-3.19336 0.00243524
-3.18359 0.00251222
-3.17383 0.00259148
-3.16406 0.00267289
-3.1543 0.00275669
-3.14453 0.00284275
-3.13477 0.00293131
-3.125 0.00302225
-3.11524 0.00311571
-3.10547 0.00321186
-3.0957 0.00331055
-3.08594 0.00341206
-3.07617 0.00351624
-3.06641 0.00362336
-3.05664 0.00373327
-3.04688 0.00384628
-3.03711 0.0039622
-3.02734 0.00408122
-3.01758 0.00420355
-3.00781 0.00432901
-2.99805 0.00445791
-2.98828 0.00459008
-2.97852 0.00472586
-2.96875 0.00486505
-2.95899 0.00500785
-2.94922 0.00515452
-2.93945 0.00530481
-2.92969 0.00545912
-2.91992 0.00561721
-2.91016 0.00577952
-2.90039 0.00594576
-2.89063 0.00611622
-2.88086 0.00629112
-2.87109 0.00647024
-2.86133 0.00665402
-2.85156 0.00684215
-2.8418 0.00703514
-2.83203 0.00723269
-2.82227 0.00743527
-2.8125 0.00764259
-2.80274 0.00785493
-2.79297 0.00807264
-2.7832 0.00829536
-2.77344 0.00852364
-2.76367 0.00875712
-2.75391 0.0089964
-2.74414 0.00924108
-2.73438 0.00949177
-2.72461 0.00974805
-2.71484 0.0100103
-2.70508 0.0102789
-2.69531 0.0105534
-2.68555 0.0108346
-2.67578 0.0111218
-2.66602 0.0114159
-2.65625 0.0117163
-2.64649 0.0120235
-2.63672 0.0123379
-2.62695 0.012659
-2.61719 0.0129875
-2.60742 0.0133229
-2.59766 0.0136661
-2.58789 0.0140163
-2.57813 0.0143743
-2.56836 0.0147402
-2.55859 0.0151137
-2.54883 0.0154956
-2.53906 0.0158853
-2.5293 0.0162835
-2.51953 0.0166897
-2.50977 0.0171048
-2.5 0.0175283
-2.49024 0.0179604
-2.48047 0.0184019
-2.4707 0.018852
-2.46094 0.0193118
-2.45117 0.0197804
-2.44141 0.0202588
-2.43164 0.0207464
-2.42188 0.0212443
-2.41211 0.0217515
-2.40234 0.0222686
-2.39258 0.0227964
-2.38281 0.023334
-2.37305 0.0238825
-2.36328 0.024441
-2.35352 0.0250108
-2.34375 0.0255907
-2.33399 0.0261818
-2.32422 0.0267844
-2.31445 0.0273977
-2.30469 0.0280231
-2.29492 0.0286593
-2.28516 0.0293078
-2.27539 0.0299675
-2.26563 0.0306391
-2.25586 0.0313234
-2.24609 0.0320192
-2.23633 0.0327281
-2.22656 0.0334489
-2.2168 0.0341829
-2.20703 0.034929
-2.19727 0.0356887
-2.1875 0.0364607
-2.17774 0.0372458
-2.16797 0.0380451
-2.1582 0.0388569
-2.14844 0.0396832
-2.13867 0.0405222
-2.12891 0.041376
-2.11914 0.0422428
-2.10938 0.0431245
-2.09961 0.0440196
-2.08985 0.0449289
-2.08008 0.0458537
-2.07031 0.046792
-2.06055 0.0477459
-2.05078 0.0487136
-2.04102 0.0496973
-2.03125 0.050695
-2.02149 0.0517076
-2.01172 0.0527366
-2.00195 0.0537799
-1.99219 0.0548396
-1.98242 0.0559138
-1.97266 0.0570048
-1.96289 0.0581103
-1.95313 0.0592317
-1.94336 0.06037
-1.9336 0.0615232
-1.92383 0.0626937
-1.91406 0.063879
-1.9043 0.0650819
-1.89453 0.0662999
-1.88477 0.0675354
-1.875 0.0687861
-1.86524 0.0700534
-1.85547 0.0713384
-1.8457 0.0726387
-1.83594 0.0739572
-1.82617 0.0752909
-1.81641 0.0766427
-1.80664 0.0780101
-1.79688 0.0793956
-1.78711 0.0807967
-1.77735 0.0822146
-1.76758 0.0836509
-1.75781 0.0851026
-1.74805 0.0865729
-1.73828 0.0880585
-1.72852 0.0895627
-1.71875 0.0910823
-1.70899 0.0926189
-1.69922 0.094174
-1.68945 0.0957445
-1.67969 0.0973336
-1.66992 0.0989379
-1.66016 0.10056
-1.65039 0.102199
-1.64063 0.103854
-1.63086 0.105527
-1.6211 0.107215
-1.61133 0.108922
-1.60156 0.110643
