-2 2.05409
-1.98 2.11662
-1.96 2.17482
-1.94 2.22765
-1.92 2.27436
-1.9 2.31446
-1.88 2.34774
-1.86 2.3743
-1.84 2.39447
-1.82 2.40891
-1.8 2.41851
-1.78 2.42442
-1.76 2.42806
-1.74 2.43102
-1.72 2.43512
-1.7 2.44226
-1.68 2.45444
-1.66 2.47363
-1.64 2.5017
-1.62 2.54032
-1.6 2.59084
-1.58 2.6543
-1.56 2.73132
-1.54 2.8221
-1.52 2.9265
-1.5 3.04403
-1.48 3.17395
-1.46 3.31533
-1.44 3.46714
-1.42 3.62824
-1.4 3.79753
-1.38 3.97387
-1.36 4.15619
-1.34 4.34347
-1.32 4.53476
-1.3 4.72917
-1.28 4.92588
-1.26 5.12414
-1.24 5.32327
-1.22 5.52264
-1.2 5.7217
-1.18 5.91993
-1.16 6.11688
-1.14 6.31215
-1.12 6.50536
-1.1 6.6962
-1.08 6.88437
-1.06 7.06962
-1.04 7.25173
-1.02 7.4305
-1 7.60578
-0.98 7.77741
-0.96 7.94528
-0.94 8.10928
-0.92 8.26933
-0.9 8.42537
-0.88 8.57735
-0.86 8.72522
-0.84 8.86897
-0.82 9.00857
-0.8 9.14404
-0.78 9.27536
-0.76 9.40256
-0.74 9.52565
-0.72 9.64466
-0.7 9.75963
-0.68 9.87059
-0.66 9.97757
-0.64 10.0806
-0.62 10.1798
-0.6 10.2752
-0.58 10.3667
-0.56 10.4546
-0.54 10.5387
-0.52 10.6193
-0.5 10.6962
-0.48 10.7697
-0.46 10.8397
-0.44 10.9062
-0.42 10.9695
-0.4 11.0294
-0.38 11.086
-0.36 11.1395
-0.34 11.1898
-0.32 11.2369
-0.3 11.281
-0.28 11.322
-0.26 11.3601
-0.24 11.3951
-0.22 11.4273
-0.2 11.4565
-0.18 11.4829
-0.16 11.5064
-0.14 11.5271
-0.12 11.545
-0.1 11.5601
-0.08 11.5725
-0.06 11.5821
-0.04 11.5889
-0.02 11.593
1.50574e-15 11.5944
0.02 11.593
0.04 11.5889
0.06 11.5821
0.08 11.5725
0.1 11.5601
0.12 11.545
0.14 11.5271
0.16 11.5064
0.18 11.4829
0.2 11.4565
0.22 11.4273
0.24 11.3951
0.26 11.3601
0.28 11.322
0.3 11.281
0.32 11.2369
0.34 11.1898
0.36 11.1395
0.38 11.086
0.4 11.0294
0.42 10.9695
0.44 10.9062
0.46 10.8397
0.48 10.7697
0.5 10.6962
0.52 10.6193
0.54 10.5387
0.56 10.4546
0.58 10.3667
0.6 10.2752
0.62 10.1798
0.64 10.0806
0.66 9.97757
0.68 9.87059
0.7 9.75963
0.72 9.64466
0.74 9.52565
0.76 9.40256
0.78 9.27536
0.8 9.14404
0.82 9.00857
0.84 8.86897
0.86 8.72522
0.88 8.57735
0.9 8.42537
0.92 8.26933
0.94 8.10928
0.96 7.94528
0.98 7.77741
1 7.60578
1.02 7.4305
1.04 7.25173
1.06 7.06962
1.08 6.88437
1.1 6.6962
1.12 6.50536
1.14 6.31215
1.16 6.11688
1.18 5.91993
1.2 5.7217
1.22 5.52264
1.24 5.32327
1.26 5.12414
1.28 4.92588
1.3 4.72917
1.32 4.53476
1.34 4.34347
1.36 4.15619
1.38 3.97387
1.4 3.79753
1.42 3.62824
1.44 3.46714
1.46 3.31533
1.48 3.17395
1.5 3.04403
1.52 2.9265
1.54 2.8221
1.56 2.73132
1.58 2.6543
1.6 2.59084
1.62 2.54032
1.64 2.5017
1.66 2.47363
1.68 2.45444
1.7 2.44226
1.72 2.43512
1.74 2.43102
1.76 2.42806
1.78 2.42442
1.8 2.41851
1.82 2.40891
1.84 2.39447
1.86 2.3743
1.88 2.34774
1.9 2.31446
1.92 2.27436
1.94 2.22765
1.96 2.17482
1.98 2.11662
